e43a390f-8a51-407d-b2f8-39962cc902da,rozetka,https://hard.rozetka.com.ua/ua/gigabyte-gv-n4070wf3oc-12gd/p374531307/
afb9aa45-7dd6-4407-bc17-2138af1db4f4,rozetka,https://hard.rozetka.com.ua/ua/kingston_fury_kf432c16bb1k2_32/p310064098/
afb9aa45-7dd6-4407-bc17-2138af1db4f4,rozetka,https://hard.rozetka.com.ua/ua/kingston_fury_kf432s20ibk2_32/p310063553/
